,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date
872,2022.0,1.0,16.0,23.0,15.0,320.0,5.7,13.0,2.0,7.8,2022-01-16 23:15:00
873,2022.0,1.0,16.0,22.0,55.0,300.0,6.7,13.0,2.0,7.8,2022-01-16 22:55:00
874,2022.0,1.0,16.0,22.0,35.0,300.0,7.2,13.0,2.0,7.8,2022-01-16 22:35:00
875,2022.0,1.0,16.0,22.0,15.0,310.0,7.2,13.0,2.0,7.8,2022-01-16 22:15:00
876,2022.0,1.0,16.0,21.0,55.0,310.0,6.2,12.0,2.0,7.8,2022-01-16 21:55:00
877,2022.0,1.0,16.0,21.0,35.0,290.0,6.7,12.0,2.0,7.8,2022-01-16 21:35:00
878,2022.0,1.0,16.0,21.0,15.0,300.0,7.2,11.0,1.0,8.7,2022-01-16 21:15:00
879,2022.0,1.0,16.0,20.0,55.0,300.0,6.7,11.0,2.0,7.8,2022-01-16 20:55:00
880,2022.0,1.0,16.0,20.0,35.0,290.0,6.7,11.0,2.0,7.8,2022-01-16 20:35:00
881,2022.0,1.0,16.0,20.0,15.0,310.0,7.2,11.0,2.0,8.7,2022-01-16 20:15:00
882,2022.0,1.0,16.0,19.0,55.0,310.0,8.2,10.0,2.0,7.8,2022-01-16 19:55:00
883,2022.0,1.0,16.0,19.0,35.0,320.0,7.7,10.0,2.0,7.8,2022-01-16 19:35:00
884,2022.0,1.0,16.0,19.0,15.0,300.0,7.7,10.0,3.0,7.8,2022-01-16 19:15:00
885,2022.0,1.0,16.0,18.0,55.0,310.0,7.7,9.0,2.0,7.8,2022-01-16 18:55:00
886,2022.0,1.0,16.0,18.0,35.0,320.0,8.2,9.0,3.0,7.8,2022-01-16 18:35:00
887,2022.0,1.0,16.0,18.0,15.0,320.0,7.2,9.0,2.0,7.8,2022-01-16 18:15:00
888,2022.0,1.0,16.0,17.0,55.0,330.0,8.2,9.0,2.0,7.8,2022-01-16 17:55:00
889,2022.0,1.0,16.0,17.0,35.0,320.0,7.7,9.0,2.0,7.8,2022-01-16 17:35:00
890,2022.0,1.0,16.0,17.0,15.0,330.0,7.2,8.0,2.0,7.8,2022-01-16 17:15:00
891,2022.0,1.0,16.0,16.0,55.0,330.0,7.7,8.0,2.0,7.8,2022-01-16 16:55:00
892,2022.0,1.0,16.0,16.0,35.0,340.0,9.3,8.0,1.0,7.8,2022-01-16 16:35:00
893,2022.0,1.0,16.0,16.0,15.0,340.0,10.8,7.0,1.0,7.8,2022-01-16 16:15:00
894,2022.0,1.0,16.0,15.0,55.0,340.0,10.8,7.0,1.0,7.0,2022-01-16 15:55:00
895,2022.0,1.0,16.0,15.0,35.0,340.0,10.3,7.0,0.0,7.0,2022-01-16 15:35:00
896,2022.0,1.0,16.0,15.0,15.0,330.0,10.8,7.0,0.0,8.7,2022-01-16 15:15:00
897,2022.0,1.0,16.0,14.0,55.0,350.0,12.9,7.0,0.0,7.8,2022-01-16 14:55:00
898,2022.0,1.0,16.0,14.0,35.0,330.0,11.3,7.0,1.0,8.7,2022-01-16 14:35:00
899,2022.0,1.0,16.0,14.0,15.0,350.0,13.4,7.0,1.0,7.8,2022-01-16 14:15:00
900,2022.0,1.0,16.0,13.0,55.0,340.0,12.9,7.0,0.0,7.8,2022-01-16 13:55:00
901,2022.0,1.0,16.0,13.0,35.0,340.0,13.4,7.0,0.0,7.8,2022-01-16 13:35:00
902,2022.0,1.0,16.0,13.0,15.0,340.0,13.9,7.0,1.0,7.8,2022-01-16 13:15:00
903,2022.0,1.0,16.0,12.0,55.0,330.0,13.4,7.0,1.0,8.7,2022-01-16 12:55:00
904,2022.0,1.0,16.0,12.0,35.0,340.0,12.9,7.0,1.0,8.7,2022-01-16 12:35:00
905,2022.0,1.0,16.0,12.0,15.0,340.0,12.4,7.0,0.0,8.7,2022-01-16 12:15:00
906,2022.0,1.0,16.0,11.0,55.0,350.0,12.9,7.0,0.0,7.8,2022-01-16 11:55:00
907,2022.0,1.0,16.0,11.0,35.0,340.0,12.9,7.0,1.0,7.8,2022-01-16 11:35:00
908,2022.0,1.0,16.0,11.0,15.0,340.0,14.9,7.0,1.0,8.7,2022-01-16 11:15:00
909,2022.0,1.0,16.0,10.0,55.0,340.0,14.4,7.0,1.0,8.7,2022-01-16 10:55:00
910,2022.0,1.0,16.0,10.0,35.0,350.0,14.9,7.0,0.0,7.8,2022-01-16 10:35:00
911,2022.0,1.0,16.0,10.0,15.0,330.0,14.4,7.0,0.0,7.8,2022-01-16 10:15:00
912,2022.0,1.0,16.0,9.0,55.0,330.0,14.4,7.0,0.0,7.8,2022-01-16 09:55:00
913,2022.0,1.0,16.0,9.0,35.0,340.0,15.4,7.0,-1.0,16.5,2022-01-16 09:35:00
914,2022.0,1.0,16.0,9.0,15.0,330.0,15.4,7.0,-1.0,8.7,2022-01-16 09:15:00
915,2022.0,1.0,16.0,8.0,55.0,340.0,13.9,7.0,-1.0,8.7,2022-01-16 08:55:00
916,2022.0,1.0,16.0,8.0,35.0,340.0,14.4,7.0,-1.0,7.8,2022-01-16 08:35:00
917,2022.0,1.0,16.0,8.0,15.0,330.0,16.5,7.0,-1.0,8.7,2022-01-16 08:15:00
918,2022.0,1.0,16.0,7.0,55.0,330.0,16.5,7.0,-2.0,8.7,2022-01-16 07:55:00
919,2022.0,1.0,16.0,7.0,35.0,330.0,17.0,7.0,-2.0,8.7,2022-01-16 07:35:00
920,2022.0,1.0,16.0,7.0,15.0,330.0,15.4,7.0,-2.0,8.7,2022-01-16 07:15:00
921,2022.0,1.0,16.0,6.0,55.0,340.0,17.5,8.0,-2.0,8.7,2022-01-16 06:55:00
922,2022.0,1.0,16.0,6.0,35.0,340.0,15.4,8.0,-2.0,8.7,2022-01-16 06:35:00
923,2022.0,1.0,16.0,6.0,15.0,330.0,16.0,8.0,-2.0,8.7,2022-01-16 06:15:00
924,2022.0,1.0,16.0,5.0,55.0,330.0,14.4,8.0,-2.0,8.7,2022-01-16 05:55:00
925,2022.0,1.0,16.0,5.0,35.0,340.0,14.9,8.0,-3.0,7.8,2022-01-16 05:35:00
926,2022.0,1.0,16.0,5.0,15.0,320.0,15.4,9.0,-4.0,7.8,2022-01-16 05:15:00
927,2022.0,1.0,16.0,4.0,55.0,330.0,17.5,9.0,-3.0,7.8,2022-01-16 04:55:00
928,2022.0,1.0,16.0,4.0,35.0,330.0,16.5,9.0,-3.0,7.0,2022-01-16 04:35:00
929,2022.0,1.0,16.0,4.0,15.0,340.0,17.5,10.0,-3.0,7.8,2022-01-16 04:15:00
930,2022.0,1.0,16.0,3.0,55.0,330.0,17.0,10.0,-2.0,7.8,2022-01-16 03:55:00
931,2022.0,1.0,16.0,3.0,35.0,330.0,18.0,10.0,-3.0,7.8,2022-01-16 03:35:00
932,2022.0,1.0,16.0,3.0,15.0,330.0,17.5,10.0,-2.0,7.8,2022-01-16 03:15:00
933,2022.0,1.0,16.0,2.0,55.0,340.0,16.0,11.0,-2.0,7.8,2022-01-16 02:55:00
934,2022.0,1.0,16.0,2.0,35.0,340.0,16.0,11.0,-2.0,7.8,2022-01-16 02:35:00
935,2022.0,1.0,16.0,2.0,15.0,340.0,16.5,11.0,-4.0,7.8,2022-01-16 02:15:00
936,2022.0,1.0,16.0,1.0,55.0,340.0,16.0,11.0,-3.0,7.8,2022-01-16 01:55:00
937,2022.0,1.0,16.0,1.0,35.0,340.0,15.4,11.0,-3.0,7.8,2022-01-16 01:35:00
938,2022.0,1.0,16.0,1.0,15.0,340.0,16.5,11.0,-3.0,8.7,2022-01-16 01:15:00
939,2022.0,1.0,16.0,0.0,55.0,340.0,16.5,12.0,-2.0,7.8,2022-01-16 00:55:00
940,2022.0,1.0,16.0,0.0,35.0,330.0,16.5,12.0,-2.0,7.8,2022-01-16 00:35:00
941,2022.0,1.0,16.0,0.0,15.0,330.0,16.0,12.0,-3.0,7.8,2022-01-16 00:15:00
942,2022.0,1.0,15.0,23.0,55.0,330.0,16.0,12.0,-3.0,7.8,2022-01-15 23:55:00
943,2022.0,1.0,15.0,23.0,35.0,330.0,17.0,12.0,-3.0,7.8,2022-01-15 23:35:00
944,2022.0,1.0,15.0,23.0,15.0,330.0,20.6,12.0,-2.0,7.8,2022-01-15 23:15:00
945,2022.0,1.0,15.0,22.0,55.0,330.0,16.5,12.0,0.0,7.8,2022-01-15 22:55:00
946,2022.0,1.0,15.0,22.0,35.0,340.0,17.0,12.0,-2.0,7.8,2022-01-15 22:35:00
947,2022.0,1.0,15.0,22.0,15.0,340.0,15.4,12.0,-1.0,7.8,2022-01-15 22:15:00
948,2022.0,1.0,15.0,21.0,55.0,340.0,14.4,12.0,-3.0,7.8,2022-01-15 21:55:00
949,2022.0,1.0,15.0,21.0,35.0,330.0,18.0,12.0,-1.0,7.8,2022-01-15 21:35:00
950,2022.0,1.0,15.0,21.0,15.0,340.0,16.5,12.0,-2.0,7.8,2022-01-15 21:15:00
951,2022.0,1.0,15.0,20.0,55.0,330.0,16.5,12.0,0.0,7.0,2022-01-15 20:55:00
952,2022.0,1.0,15.0,20.0,35.0,330.0,18.5,12.0,-2.0,6.1,2022-01-15 20:35:00
953,2022.0,1.0,15.0,20.0,15.0,330.0,18.0,12.0,0.0,6.1,2022-01-15 20:15:00
954,2022.0,1.0,15.0,19.0,55.0,340.0,16.0,12.0,1.0,7.8,2022-01-15 19:55:00
955,2022.0,1.0,15.0,19.0,35.0,340.0,17.0,12.0,0.0,7.8,2022-01-15 19:35:00
956,2022.0,1.0,15.0,19.0,15.0,340.0,18.0,11.0,1.0,7.0,2022-01-15 19:15:00
957,2022.0,1.0,15.0,18.0,55.0,340.0,18.5,11.0,0.0,7.8,2022-01-15 18:55:00
958,2022.0,1.0,15.0,18.0,35.0,340.0,19.0,11.0,0.0,7.8,2022-01-15 18:35:00
959,2022.0,1.0,15.0,18.0,15.0,340.0,18.5,11.0,1.0,7.8,2022-01-15 18:15:00
960,2022.0,1.0,15.0,17.0,55.0,330.0,18.5,11.0,1.0,7.0,2022-01-15 17:55:00
961,2022.0,1.0,15.0,17.0,35.0,340.0,19.0,11.0,1.0,7.8,2022-01-15 17:35:00
962,2022.0,1.0,15.0,17.0,15.0,340.0,18.5,11.0,2.0,6.1,2022-01-15 17:15:00
963,2022.0,1.0,15.0,16.0,55.0,350.0,18.5,11.0,2.0,7.0,2022-01-15 16:55:00
964,2022.0,1.0,15.0,16.0,35.0,340.0,19.6,11.0,3.0,7.0,2022-01-15 16:35:00
965,2022.0,1.0,15.0,16.0,15.0,340.0,18.0,11.0,3.0,7.0,2022-01-15 16:15:00
966,2022.0,1.0,15.0,15.0,55.0,340.0,17.5,11.0,3.0,7.8,2022-01-15 15:55:00
967,2022.0,1.0,15.0,15.0,35.0,350.0,19.0,11.0,4.0,7.8,2022-01-15 15:35:00
968,2022.0,1.0,15.0,15.0,15.0,350.0,19.0,12.0,4.0,7.0,2022-01-15 15:15:00
969,2022.0,1.0,15.0,14.0,55.0,350.0,20.6,12.0,4.0,7.8,2022-01-15 14:55:00
970,2022.0,1.0,15.0,14.0,35.0,350.0,19.0,12.0,5.0,7.8,2022-01-15 14:35:00
971,2022.0,1.0,15.0,14.0,15.0,350.0,20.1,13.0,5.0,7.0,2022-01-15 14:15:00
972,2022.0,1.0,15.0,13.0,55.0,350.0,20.1,13.0,6.0,6.1,2022-01-15 13:55:00
973,2022.0,1.0,15.0,13.0,35.0,350.0,19.6,14.0,5.0,6.1,2022-01-15 13:35:00
974,2022.0,1.0,15.0,13.0,15.0,340.0,17.0,15.0,8.0,6.1,2022-01-15 13:15:00
975,2022.0,1.0,15.0,12.0,55.0,350.0,18.5,16.0,7.0,5.2,2022-01-15 12:55:00
976,2022.0,1.0,15.0,12.0,35.0,350.0,16.0,17.0,13.0,6.1,2022-01-15 12:35:00
977,2022.0,1.0,15.0,12.0,15.0,340.0,16.0,18.0,13.0,5.2,2022-01-15 12:15:00
978,2022.0,1.0,15.0,11.0,55.0,340.0,13.9,18.0,15.0,3.5,2022-01-15 11:55:00
979,2022.0,1.0,15.0,11.0,35.0,330.0,11.3,18.0,17.0,1.7,2022-01-15 11:35:00
980,2022.0,1.0,15.0,11.0,15.0,310.0,9.3,21.0,18.0,6.1,2022-01-15 11:15:00
981,2022.0,1.0,15.0,10.0,55.0,250.0,4.6,21.0,18.0,7.0,2022-01-15 10:55:00
982,2022.0,1.0,15.0,10.0,35.0,240.0,4.6,21.0,18.0,6.1,2022-01-15 10:35:00
983,2022.0,1.0,15.0,10.0,15.0,220.0,5.1,21.0,18.0,6.1,2022-01-15 10:15:00
984,2022.0,1.0,15.0,9.0,55.0,210.0,5.1,21.0,18.0,6.1,2022-01-15 09:55:00
985,2022.0,1.0,15.0,9.0,35.0,210.0,6.2,21.0,17.0,6.1,2022-01-15 09:35:00
986,2022.0,1.0,15.0,9.0,15.0,200.0,6.7,21.0,17.0,6.1,2022-01-15 09:15:00
987,2022.0,1.0,15.0,8.0,55.0,200.0,6.7,21.0,17.0,7.0,2022-01-15 08:55:00
988,2022.0,1.0,15.0,8.0,35.0,200.0,7.7,21.0,17.0,7.8,2022-01-15 08:35:00
989,2022.0,1.0,15.0,8.0,15.0,210.0,7.2,21.0,17.0,7.8,2022-01-15 08:15:00
990,2022.0,1.0,15.0,7.0,55.0,210.0,7.2,21.0,17.0,7.0,2022-01-15 07:55:00
991,2022.0,1.0,15.0,7.0,35.0,210.0,7.2,21.0,17.0,7.0,2022-01-15 07:35:00
992,2022.0,1.0,15.0,7.0,15.0,200.0,7.7,21.0,17.0,7.8,2022-01-15 07:15:00
993,2022.0,1.0,15.0,6.0,55.0,200.0,7.2,21.0,17.0,7.0,2022-01-15 06:55:00
994,2022.0,1.0,15.0,6.0,35.0,200.0,7.2,21.0,17.0,6.1,2022-01-15 06:35:00
995,2022.0,1.0,15.0,6.0,15.0,200.0,9.3,21.0,17.0,7.8,2022-01-15 06:15:00
996,2022.0,1.0,15.0,5.0,55.0,200.0,8.8,21.0,17.0,7.0,2022-01-15 05:55:00
997,2022.0,1.0,15.0,5.0,35.0,210.0,8.8,21.0,16.0,7.8,2022-01-15 05:35:00
998,2022.0,1.0,15.0,5.0,15.0,190.0,9.8,21.0,15.0,7.8,2022-01-15 05:15:00
999,2022.0,1.0,15.0,4.0,55.0,200.0,8.2,21.0,15.0,7.8,2022-01-15 04:55:00
1000,2022.0,1.0,15.0,4.0,35.0,200.0,10.3,21.0,14.0,7.8,2022-01-15 04:35:00
1001,2022.0,1.0,15.0,4.0,15.0,210.0,6.2,21.0,16.0,7.8,2022-01-15 04:15:00
1002,2022.0,1.0,15.0,3.0,55.0,200.0,8.2,21.0,16.0,7.8,2022-01-15 03:55:00
1003,2022.0,1.0,15.0,3.0,35.0,200.0,8.8,21.0,15.0,7.8,2022-01-15 03:35:00
1004,2022.0,1.0,15.0,3.0,15.0,200.0,8.8,21.0,15.0,8.7,2022-01-15 03:15:00
1005,2022.0,1.0,15.0,2.0,55.0,190.0,10.3,21.0,15.0,7.8,2022-01-15 02:55:00
1006,2022.0,1.0,15.0,2.0,35.0,190.0,8.8,21.0,14.0,8.7,2022-01-15 02:35:00
1007,2022.0,1.0,15.0,2.0,15.0,180.0,8.2,21.0,15.0,8.7,2022-01-15 02:15:00
1008,2022.0,1.0,15.0,1.0,55.0,180.0,8.2,21.0,15.0,7.8,2022-01-15 01:55:00
1009,2022.0,1.0,15.0,1.0,35.0,160.0,3.6,19.0,17.0,7.8,2022-01-15 01:35:00
1010,2022.0,1.0,15.0,1.0,15.0,250.0,0.0,18.0,18.0,7.8,2022-01-15 01:15:00
1011,2022.0,1.0,15.0,0.0,55.0,340.0,2.6,18.0,17.0,2.2,2022-01-15 00:55:00
1012,2022.0,1.0,15.0,0.0,35.0,90.0,2.6,17.0,17.0,0.2,2022-01-15 00:35:00
1013,2022.0,1.0,15.0,0.0,15.0,190.0,0.0,17.0,16.0,0.2,2022-01-15 00:15:00
1014,2022.0,1.0,14.0,23.0,55.0,100.0,2.1,17.0,16.0,0.2,2022-01-14 23:55:00
1015,2022.0,1.0,14.0,23.0,35.0,270.0,2.6,17.0,16.0,0.2,2022-01-14 23:35:00
1016,2022.0,1.0,14.0,23.0,15.0,440.0,0.0,17.0,16.0,0.2,2022-01-14 23:15:00
1017,2022.0,1.0,14.0,22.0,55.0,610.0,0.0,17.0,16.0,0.4,2022-01-14 22:55:00
1018,2022.0,1.0,14.0,22.0,35.0,780.0,0.0,18.0,16.0,2.6,2022-01-14 22:35:00
1019,2022.0,1.0,14.0,22.0,15.0,950.0,0.0,18.0,16.0,6.1,2022-01-14 22:15:00
1020,2022.0,1.0,14.0,21.0,55.0,1120.0,0.0,19.0,17.0,4.3,2022-01-14 21:55:00
1021,2022.0,1.0,14.0,21.0,35.0,1290.0,0.0,19.0,17.0,3.5,2022-01-14 21:35:00
1022,2022.0,1.0,14.0,21.0,15.0,1460.0,0.0,18.0,17.0,0.2,2022-01-14 21:15:00
1023,2022.0,1.0,14.0,20.0,55.0,170.0,1.5,18.0,17.0,2.6,2022-01-14 20:55:00
1024,2022.0,1.0,14.0,20.0,35.0,190.0,0.0,19.0,17.0,3.5,2022-01-14 20:35:00
1025,2022.0,1.0,14.0,20.0,15.0,210.0,0.0,20.0,17.0,3.5,2022-01-14 20:15:00
1026,2022.0,1.0,14.0,19.0,55.0,230.0,0.0,19.0,17.0,5.2,2022-01-14 19:55:00
1027,2022.0,1.0,14.0,19.0,35.0,250.0,0.0,19.0,17.0,1.3,2022-01-14 19:35:00
1028,2022.0,1.0,14.0,19.0,15.0,270.0,0.0,19.0,17.0,7.0,2022-01-14 19:15:00
1029,2022.0,1.0,14.0,18.0,55.0,290.0,0.0,18.0,16.0,6.1,2022-01-14 18:55:00
1030,2022.0,1.0,14.0,18.0,35.0,310.0,0.0,18.0,17.0,6.1,2022-01-14 18:35:00
1031,2022.0,1.0,14.0,18.0,15.0,330.0,0.0,19.0,17.0,6.1,2022-01-14 18:15:00
1032,2022.0,1.0,14.0,17.0,55.0,350.0,0.0,19.0,17.0,6.1,2022-01-14 17:55:00
1033,2022.0,1.0,14.0,17.0,35.0,370.0,0.0,19.0,17.0,6.1,2022-01-14 17:35:00
1034,2022.0,1.0,14.0,17.0,15.0,390.0,0.0,19.0,17.0,7.0,2022-01-14 17:15:00
1035,2022.0,1.0,14.0,16.0,55.0,410.0,0.0,19.0,17.0,7.8,2022-01-14 16:55:00
1036,2022.0,1.0,14.0,16.0,35.0,430.0,0.0,18.0,17.0,6.1,2022-01-14 16:35:00
1037,2022.0,1.0,14.0,16.0,15.0,450.0,0.0,17.0,17.0,0.2,2022-01-14 16:15:00
1038,2022.0,1.0,14.0,15.0,55.0,20.0,2.1,17.0,16.0,0.2,2022-01-14 15:55:00
1039,2022.0,1.0,14.0,15.0,35.0,40.0,2.1,17.0,16.0,0.2,2022-01-14 15:35:00
1040,2022.0,1.0,14.0,15.0,15.0,20.0,2.1,17.0,16.0,0.4,2022-01-14 15:15:00
1041,2022.0,1.0,14.0,14.0,55.0,10.0,2.6,18.0,17.0,5.2,2022-01-14 14:55:00
1042,2022.0,1.0,14.0,14.0,35.0,340.0,2.6,17.0,17.0,7.0,2022-01-14 14:35:00
1043,2022.0,1.0,14.0,14.0,15.0,350.0,2.6,18.0,17.0,7.0,2022-01-14 14:15:00
1044,2022.0,1.0,14.0,13.0,55.0,340.0,2.1,18.0,17.0,6.1,2022-01-14 13:55:00
1045,2022.0,1.0,14.0,13.0,35.0,300.0,2.1,18.0,17.0,7.0,2022-01-14 13:35:00
1046,2022.0,1.0,14.0,13.0,15.0,290.0,2.1,18.0,17.0,6.1,2022-01-14 13:15:00
1047,2022.0,1.0,14.0,12.0,55.0,290.0,2.6,18.0,17.0,6.1,2022-01-14 12:55:00
1048,2022.0,1.0,14.0,12.0,35.0,330.0,2.6,18.0,17.0,7.0,2022-01-14 12:35:00
1049,2022.0,1.0,14.0,12.0,15.0,330.0,1.5,18.0,17.0,7.8,2022-01-14 12:15:00
1050,2022.0,1.0,14.0,11.0,55.0,320.0,1.5,18.0,17.0,7.8,2022-01-14 11:55:00
1051,2022.0,1.0,14.0,11.0,35.0,290.0,1.5,18.0,17.0,7.8,2022-01-14 11:35:00
1052,2022.0,1.0,14.0,11.0,15.0,280.0,2.6,18.0,17.0,7.0,2022-01-14 11:15:00
1053,2022.0,1.0,14.0,10.0,55.0,270.0,2.6,18.0,17.0,7.0,2022-01-14 10:55:00
1054,2022.0,1.0,14.0,10.0,35.0,270.0,3.1,18.0,16.0,7.0,2022-01-14 10:35:00
1055,2022.0,1.0,14.0,10.0,15.0,270.0,3.6,19.0,16.0,7.0,2022-01-14 10:15:00
1056,2022.0,1.0,14.0,9.0,55.0,260.0,3.1,19.0,16.0,7.0,2022-01-14 09:55:00
1057,2022.0,1.0,14.0,9.0,35.0,260.0,3.1,19.0,15.0,7.0,2022-01-14 09:35:00
1058,2022.0,1.0,14.0,9.0,15.0,260.0,3.1,19.0,15.0,7.8,2022-01-14 09:15:00
1059,2022.0,1.0,14.0,8.0,55.0,250.0,3.6,19.0,15.0,7.8,2022-01-14 08:55:00
1060,2022.0,1.0,14.0,8.0,35.0,250.0,3.1,19.0,14.0,7.8,2022-01-14 08:35:00
1061,2022.0,1.0,14.0,8.0,15.0,250.0,3.6,19.0,14.0,7.8,2022-01-14 08:15:00
1062,2022.0,1.0,14.0,7.0,55.0,240.0,3.1,19.0,14.0,8.7,2022-01-14 07:55:00
1063,2022.0,1.0,14.0,7.0,35.0,240.0,3.1,19.0,14.0,7.8,2022-01-14 07:35:00
1064,2022.0,1.0,14.0,7.0,15.0,230.0,3.1,19.0,14.0,7.8,2022-01-14 07:15:00
1065,2022.0,1.0,14.0,6.0,55.0,240.0,3.1,19.0,15.0,7.8,2022-01-14 06:55:00
1066,2022.0,1.0,14.0,6.0,35.0,240.0,3.1,19.0,14.0,7.8,2022-01-14 06:35:00
1067,2022.0,1.0,14.0,6.0,15.0,220.0,2.6,19.0,15.0,15.6,2022-01-14 06:15:00
1068,2022.0,1.0,14.0,5.0,55.0,230.0,2.6,19.0,15.0,7.8,2022-01-14 05:55:00
1069,2022.0,1.0,14.0,5.0,35.0,230.0,3.1,19.0,14.0,7.8,2022-01-14 05:35:00
1070,2022.0,1.0,14.0,5.0,15.0,230.0,2.6,19.0,14.0,7.8,2022-01-14 05:15:00
1071,2022.0,1.0,14.0,4.0,55.0,230.0,2.6,19.0,14.0,7.8,2022-01-14 04:55:00
1072,2022.0,1.0,14.0,4.0,35.0,230.0,3.1,19.0,14.0,7.8,2022-01-14 04:35:00
1073,2022.0,1.0,14.0,4.0,15.0,230.0,4.1,19.0,14.0,8.7,2022-01-14 04:15:00
1074,2022.0,1.0,14.0,3.0,55.0,220.0,4.1,19.0,14.0,7.8,2022-01-14 03:55:00
1075,2022.0,1.0,14.0,3.0,35.0,220.0,3.6,19.0,14.0,7.8,2022-01-14 03:35:00
1076,2022.0,1.0,14.0,3.0,15.0,230.0,3.6,19.0,14.0,7.8,2022-01-14 03:15:00
1077,2022.0,1.0,14.0,2.0,55.0,230.0,3.6,19.0,14.0,7.8,2022-01-14 02:55:00
1078,2022.0,1.0,14.0,2.0,35.0,230.0,4.1,19.0,14.0,8.7,2022-01-14 02:35:00
1079,2022.0,1.0,14.0,2.0,15.0,230.0,4.6,19.0,13.0,8.7,2022-01-14 02:15:00
1080,2022.0,1.0,14.0,1.0,55.0,230.0,4.1,19.0,13.0,8.7,2022-01-14 01:55:00
1081,2022.0,1.0,14.0,1.0,35.0,230.0,4.1,19.0,13.0,8.7,2022-01-14 01:35:00
1082,2022.0,1.0,14.0,1.0,15.0,230.0,4.1,19.0,13.0,8.7,2022-01-14 01:15:00
1083,2022.0,1.0,14.0,0.0,55.0,240.0,3.6,18.0,13.0,8.7,2022-01-14 00:55:00
1084,2022.0,1.0,14.0,0.0,35.0,240.0,3.6,18.0,12.0,8.7,2022-01-14 00:35:00
1085,2022.0,1.0,14.0,0.0,15.0,240.0,4.1,18.0,12.0,8.7,2022-01-14 00:15:00
1086,2022.0,1.0,13.0,23.0,55.0,240.0,4.1,18.0,12.0,7.8,2022-01-13 23:55:00
1087,2022.0,1.0,13.0,23.0,35.0,240.0,5.1,18.0,11.0,7.8,2022-01-13 23:35:00
1088,2022.0,1.0,13.0,23.0,15.0,240.0,5.1,19.0,11.0,15.6,2022-01-13 23:15:00
1089,2022.0,1.0,13.0,22.0,55.0,240.0,4.6,19.0,11.0,7.8,2022-01-13 22:55:00
1090,2022.0,1.0,13.0,22.0,35.0,240.0,5.1,18.0,11.0,7.8,2022-01-13 22:35:00
1091,2022.0,1.0,13.0,22.0,15.0,250.0,4.6,18.0,11.0,8.7,2022-01-13 22:15:00
1092,2022.0,1.0,13.0,21.0,55.0,260.0,4.6,18.0,11.0,7.8,2022-01-13 21:55:00
1093,2022.0,1.0,13.0,21.0,35.0,260.0,4.6,18.0,11.0,7.8,2022-01-13 21:35:00
1094,2022.0,1.0,13.0,21.0,15.0,270.0,4.6,17.0,10.0,8.7,2022-01-13 21:15:00
1095,2022.0,1.0,13.0,20.0,55.0,270.0,5.1,17.0,11.0,7.8,2022-01-13 20:55:00
1096,2022.0,1.0,13.0,20.0,35.0,260.0,5.1,17.0,11.0,7.8,2022-01-13 20:35:00
1097,2022.0,1.0,13.0,20.0,15.0,270.0,5.1,17.0,10.0,7.8,2022-01-13 20:15:00
1098,2022.0,1.0,13.0,19.0,55.0,280.0,5.1,17.0,11.0,8.7,2022-01-13 19:55:00
1099,2022.0,1.0,13.0,19.0,35.0,300.0,5.7,17.0,11.0,7.8,2022-01-13 19:35:00
1100,2022.0,1.0,13.0,19.0,15.0,280.0,6.2,16.0,11.0,7.8,2022-01-13 19:15:00
1101,2022.0,1.0,13.0,18.0,55.0,280.0,6.7,16.0,11.0,7.8,2022-01-13 18:55:00
1102,2022.0,1.0,13.0,18.0,35.0,280.0,6.2,16.0,12.0,7.8,2022-01-13 18:35:00
1103,2022.0,1.0,13.0,18.0,15.0,290.0,6.2,16.0,12.0,7.8,2022-01-13 18:15:00
1104,2022.0,1.0,13.0,17.0,55.0,290.0,5.7,16.0,11.0,7.8,2022-01-13 17:55:00
1105,2022.0,1.0,13.0,17.0,35.0,300.0,5.7,16.0,11.0,7.8,2022-01-13 17:35:00
1106,2022.0,1.0,13.0,17.0,15.0,300.0,5.1,16.0,11.0,8.7,2022-01-13 17:15:00
1107,2022.0,1.0,13.0,16.0,55.0,300.0,5.1,16.0,10.0,8.7,2022-01-13 16:55:00
1108,2022.0,1.0,13.0,16.0,35.0,610.0,10.2,32.0,21.0,16.5,2022-01-13 16:35:00
1109,2022.0,1.0,13.0,16.0,15.0,310.0,5.1,16.0,11.0,24.3,2022-01-13 16:15:00
1110,2022.0,1.0,13.0,15.0,55.0,300.0,5.1,16.0,10.0,7.8,2022-01-13 15:55:00
1111,2022.0,1.0,13.0,15.0,35.0,300.0,5.1,16.0,11.0,7.8,2022-01-13 15:35:00
1112,2022.0,1.0,13.0,15.0,15.0,300.0,5.1,16.0,10.0,8.7,2022-01-13 15:15:00
1113,2022.0,1.0,13.0,14.0,55.0,300.0,4.6,16.0,11.0,7.8,2022-01-13 14:55:00
1114,2022.0,1.0,13.0,14.0,35.0,290.0,4.1,16.0,10.0,7.8,2022-01-13 14:35:00
1115,2022.0,1.0,13.0,14.0,15.0,290.0,4.6,16.0,11.0,8.7,2022-01-13 14:15:00
1116,2022.0,1.0,13.0,13.0,55.0,310.0,4.1,16.0,10.0,8.7,2022-01-13 13:55:00
1117,2022.0,1.0,13.0,13.0,35.0,310.0,3.6,16.0,10.0,8.7,2022-01-13 13:35:00
